pid,item_name,vendor_name,product_line,product_topCategory,instock_num,in_stock,out_of_stock,cost_price,item_url,url
3979115,Anna Sports Bra & Mila Leggings,Splits59,OUTFIT,Women,6,No sizes,No sizes,64,https://www.bloomingdales.com/shop/product/splits59-anna-sports-bra-mila-leggings?ID=3979115,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11383819_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3982360,Tuxedo Stripe Track Jacket & Flared Track Pants,PAM & GELA,OUTFIT,Women,6,No sizes,No sizes,245,https://www.bloomingdales.com/shop/product/pam-gela-tuxedo-stripe-track-jacket-flared-track-pants?ID=3982360,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11392749_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3940076,Camo Bike Short Set,All Access,OUTFIT,Women,6,No sizes,No sizes,68,https://www.bloomingdales.com/shop/product/all-access-camo-bike-short-set?ID=3940076,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/11300514_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3982404,Terry Zip Hoodie & Gym Sweatpants,PAM & GELA,OUTFIT,Women,6,No sizes,No sizes,175,https://www.bloomingdales.com/shop/product/pam-gela-terry-zip-hoodie-gym-sweatpants?ID=3982404,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/11392757_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4004813,Tie Dye Crop Top & Leggings - 100% Exclusive,AQUA,OUTFIT,Women,6,No sizes,No sizes,48,https://www.bloomingdales.com/shop/product/aqua-tie-dye-crop-top-leggings-100-exclusive?ID=4004813,"https://images.bloomingdalesassets.com/is/image/BLM/products/5/optimized/11435825_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4121391,Chorus Strappy Sports Bra & Center Stage Pocket Biker Shorts,All Access,OUTFIT,Women,6,No sizes,No sizes,58,https://www.bloomingdales.com/shop/product/all-access-chorus-strappy-sports-bra-center-stage-pocket-biker-shorts?ID=4121391,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/11639437_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3913805,Floral Camo Racerback Sports Bra & Printed Leggings - 100% Exclusive,AQUA,OUTFIT,Women,6,No sizes,No sizes,48,https://www.bloomingdales.com/shop/product/aqua-athletic-floral-camo-racerback-sports-bra-printed-leggings-100-exclusive?ID=3913805,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/11256684_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3661722,Airweight Bralette Top & Airweight Leggings,Splits59,OUTFIT,Women,6,No sizes,No sizes,74,https://www.bloomingdales.com/shop/product/splits59-airweight-bralette-top-airweight-leggings?ID=3661722,"https://images.bloomingdalesassets.com/is/image/BLM/products/3/optimized/10829053_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3692666,Olive Branch Sports Bra & High-Waist Tech Lift Airbrush Leggings,Alo Yoga,OUTFIT,Women,6,No sizes,No sizes,62,https://www.bloomingdales.com/shop/product/alo-yoga-olive-branch-sports-bra-high-waist-tech-lift-airbrush-leggings?ID=3692666,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/10892637_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3991155,Glenda Lace Up Sports Bra & Leggings,Splits59,OUTFIT,Women,6,No sizes,No sizes,88,https://www.bloomingdales.com/shop/product/splits59-glenda-lace-up-sports-bra-leggings?ID=3991155,"https://images.bloomingdalesassets.com/is/image/BLM/products/2/optimized/11412212_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3941354,Bruna Airweight Bra & Dual Waistband Airweight 7/8 Leggings,Splits59,OUTFIT,Women,6,No sizes,No sizes,78,https://www.bloomingdales.com/shop/product/splits59-bruna-airweight-bra-dual-waistband-airweight-7-8-leggings?ID=3941354,"https://images.bloomingdalesassets.com/is/image/BLM/products/3/optimized/11303893_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3941352,Bruna Airweight Bra & Ruth Run Shorts,Splits59,OUTFIT,Women,6,No sizes,No sizes,78,https://www.bloomingdales.com/shop/product/splits59-bruna-airweight-bra-ruth-run-shorts?ID=3941352,"https://images.bloomingdalesassets.com/is/image/BLM/products/2/optimized/11303892_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3991156,Evita Techflex Sports Bra & Jaden Leggings,Splits59,OUTFIT,Women,6,No sizes,No sizes,78,https://www.bloomingdales.com/shop/product/splits59-evita-techflex-sports-bra-jaden-leggings?ID=3991156,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11412319_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4121435,Blake Sports Bra & Sam Striped Leggings,Splits59,OUTFIT,Women,6,No sizes,No sizes,78,https://www.bloomingdales.com/shop/product/splits59-blake-sports-bra-sam-striped-leggings?ID=4121435,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/11651474_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3982407,Leopard Print Tuxedo Stripe Windbreaker & Jogger Pants,PAM & GELA,OUTFIT,Women,6,No sizes,No sizes,225,https://www.bloomingdales.com/shop/product/pam-gela-leopard-print-tuxedo-stripe-windbreaker-jogger-pants?ID=3982407,"https://images.bloomingdalesassets.com/is/image/BLM/products/0/optimized/11392780_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4118162,Infinity Attract Top & Illuminate Leggings,KORAL,SETS,Women,6,No sizes,No sizes,77,https://www.bloomingdales.com/shop/product/koral-infinity-attract-top-illuminate-leggings?ID=4118162,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11633759_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4039445,pink set,Splits59,OUTFIT,Women,6,No sizes,No sizes,78,https://www.bloomingdales.com/shop/product/splits59-pink-set?ID=4039445,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/11503791_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"pid,item_name,vendor_name,product_line,product_topCategory,instock_num,in_stock,out_of_stock,cost_price,item_url,url
3981702,Printed Sports Bra & Leggings,COR designed by Ultracor,OUTFIT,Women,6,"XS,S,M,L,XL,XS,S,M,L,XL",,89,https://www.bloomingdales.com/shop/product/cor-designed-by-ultracor-printed-sports-bra-leggings?ID=3981702,"https://images.bloomingdalesassets.com/is/image/BLM/products/3/optimized/11392003_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4143123,Heads Up Sweatshirt & Stadium Shorts,P.E NATION,OUTFIT,Women,6,"XS,S,M,L,XL,XS,S,M,L,XL",,80,https://www.bloomingdales.com/shop/product/p.e-nation-heads-up-sweatshirt-stadium-shorts?ID=4143123,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/11678336_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4091751,Sports Bra & Bike Shorts,Solid & Striped,OUTFIT,Women,6,"XS,S,M,L,XS,S,M","XL,L,XL",78,https://www.bloomingdales.com/shop/product/solid-striped-sports-bra-bike-shorts?ID=4091751,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/11599324_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3963552,"Logo Knit Top, Hoodie & Jogger Pants",MICHAEL Michael Kors,OUTFIT,Women,6,"XS,S,M,L,XL,XS,S,M,L,XL","XXS,XXS",140,https://www.bloomingdales.com/shop/product/michael-michael-kors-logo-knit-top-hoodie-jogger-pants?ID=3963552,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11288439_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4091752,Polo Sports Bra & Bike Shorts,Solid & Striped,OUTFIT,Women,6,"XS,S,M,L,XL,XS,S,M,L,XL","XXL,XXL",78,https://www.bloomingdales.com/shop/product/solid-striped-polo-sports-bra-bike-shorts?ID=4091752,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/11600551_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4078776,ANGEL HIGH WAIST 7/8 	ANGEL BRA,Splits59,OUTFIT,Women,6,"XS,S,M,L,XL,XS,S,M,L,XL",,84,https://www.bloomingdales.com/shop/product/angel-high-waist-7-8-angel-bra?ID=4078776,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/11577357_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4075340,TWILIGHT LEGGING	TWILIGHT SCOOP NECK	,COR designed by Ultracor,OUTFIT,Women,6,"XS,XS","S,M,L,S,M,L",89,https://www.bloomingdales.com/shop/product/twilight-leggingtwilight-scoop-neck?ID=4075340,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/11572421_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4066603,Good Karma Tie-Dye Sports Bra & Leggings,Free People,SETS,Women,6,"XS,S,M,L,XS,S,M,L,XL",XL,58,https://www.bloomingdales.com/shop/product/fp-movement-by-free-people-good-karma-tie-dye-sports-bra-leggings?ID=4066603,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/11560038_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4060581,Tank & Leggings,Year of Ours,OUTFIT,Women,6,"XS,S,M,L,XS,S,M,L","XL,XL",75,https://www.bloomingdales.com/shop/product/year-of-ours-tank-leggings?ID=4060581,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/11545997_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4121393,Front Row Sports Bra & Center Stage Leggings,All Access,OUTFIT,Women,6,"0,1/2,3/4,5/6,0,1/2,5/6,7/8","7/8,3/4",68,https://www.bloomingdales.com/shop/product/all-access-front-row-sports-bra-center-stage-leggings?ID=4121393,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/11639538_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4130160,Sports Bra & Bike Shorts,Year of Ours,OUTFIT,Women,6,"XS,S,M,XL,XS,S,M,L,XL",L,88,https://www.bloomingdales.com/shop/product/year-of-ours-sports-bra-bike-shorts?ID=4130160,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/11651478_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3812763,Zebra Print Knit Sports Bra & Leggings - 100% Exclusive,AQUA,OUTFIT,Women,6,"XS,S,L,XS,S","M,M,L",48,https://www.bloomingdales.com/shop/product/aqua-athletic-zebra-print-knit-sports-bra-leggings-100-exclusive?ID=3812763,"https://images.bloomingdalesassets.com/is/image/BLM/products/0/optimized/11071550_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4056353,COR designed by Camo Fest Scoop Neck Sports Bra & Leggings,Ultracor,SETS,Women,6,"XS,S,M,L,XS,S,M,L",,89,https://www.bloomingdales.com/shop/product/cor-designed-by-ultracor-camo-fest-scoop-neck-sports-bra-leggings?ID=4056353,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/11537926_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3847230,Iridescent Sports Bra & Leggings - 100% Exclusive,AQUA,OUTFIT,Women,6,"XS,S,M,L,XS","S,M,L",48,https://www.bloomingdales.com/shop/product/aqua-athletic-iridescent-sports-bra-leggings-100-exclusive?ID=3847230,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11137179_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4091750,Sports Bra & Belted Leggings,Solid & Striped,SETS,Women,6,"XS,S,M,L,XS,S,M",L,78,https://www.bloomingdales.com/shop/product/solid-striped-sports-bra-belted-leggings?ID=4091750,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11600549_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3537424,"COR Ombr&eacute; Star Hooded Sweatshirt, Sports Bra & Leggings",COR designed by Ultracor,OUTFIT,Women,6,"XS,S,M,L,XL",,89,https://www.bloomingdales.com/shop/product/cor-ombre-star-hooded-sweatshirt-sports-bra-leggings?ID=3537424,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/10630871_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4121437,Blake Color Block Longline Sports Bra & Sam High Waisted 7/8 Leggings,Splits59,OUTFIT,Women,6,"S,M,L","XS,XL",78,https://www.bloomingdales.com/shop/product/splits59-blake-color-block-longline-sports-bra-sam-high-waisted-7-8-leggings?ID=4121437,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/11639671_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4060583,Sophia Sports Bra & Leggings,Splits59,OUTFIT,Women,6,"S,M,L","XS,XL",88,https://www.bloomingdales.com/shop/product/splits59-sophia-sports-bra-leggings?ID=4060583,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/11545999_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3747069,Emblem Infinity Sports Bra & Leggings,KORAL,OUTFIT,Women,6,"XS,S,M,L,XL",,98,https://www.bloomingdales.com/shop/product/koral-emblem-infinity-sports-bra-leggings?ID=3747069,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/10992609_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4014571,Ribbed Crop Top and Leggings,Good American,OUTFIT,Women,6,"XS,S,M,L,XL",,45,https://www.bloomingdales.com/shop/product/good-american-ribbed-crop-top-leggings?ID=4014571,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/11452377_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4047988,Forever Luxe Sports Bra & Forever Luxe Training Tights,PUMA,OUTFIT,Women,6,XS,"S,M,L,XL",65,https://www.bloomingdales.com/shop/product/puma-forever-luxe-sports-bra-forever-luxe-training-tights?ID=4047988,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/11516454_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4130156,Exhale Sports Bra & Mesh Inset Leggings,PUMA,OUTFIT,Women,6,"S,M,L,XL",XS,55,https://www.bloomingdales.com/shop/product/puma-exhale-sports-bra-mesh-inset-leggings?ID=4130156,"https://images.bloomingdalesassets.com/is/image/BLM/products/2/optimized/11651472_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4056365,COR designed by Multiline Scoop Neck Sports Bra & Leggings,Ultracor,SETS,Women,6,"XS,M","S,L,XL",89,https://www.bloomingdales.com/shop/product/cor-designed-by-ultracor-multiline-scoop-neck-sports-bra-leggings?ID=4056365,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/11537958_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4075341,LEOPARD STAR FEST SC LEOPARD STAR FEST LE,COR designed by Ultracor,OUTFIT,Women,6,S,"P,M,L",89,https://www.bloomingdales.com/shop/product/leopard-star-fest-sc-leopard-star-fest-le?ID=4075341,"https://images.bloomingdalesassets.com/is/image/BLM/products/0/optimized/11572390_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4121448,Tie Dyed Sports Bra & Leggings,Terez,OUTFIT,Women,6,"S,L","P,M",65,https://www.bloomingdales.com/shop/product/terez-tie-dyed-sports-bra-leggings?ID=4121448,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/11639701_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4118163,Courtside Colorblocked Sports Bra & Leggings  ,P.E NATION,SETS,Women,6,"P,M","S,L",110,https://www.bloomingdales.com/shop/product/p.e-nation-courtside-colorblocked-sports-bra-leggings?ID=4118163,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/11633766_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3963526,Logo Print Mini Sports Bra & Bicycle Shorts,MICHAEL Michael Kors,OUTFIT,Women,6,"P,S,M,L",,68,https://www.bloomingdales.com/shop/product/michael-michael-kors-logo-print-mini-sports-bra-bicycle-shorts?ID=3963526,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/11348576_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3536934,Color-Block Mesh-Panel Sports Bra & Compression Leggings,Urban Savage,OUTFIT,Women,6,"P,S,M,L",,90,https://www.bloomingdales.com/shop/product/urban-savage-color-block-mesh-panel-sports-bra-compression-leggings?ID=3536934,"https://images.bloomingdalesassets.com/is/image/BLM/products/9/optimized/10629779_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3537973,COR Camo Sports Bra & Leggings,COR designed by Ultracor,OUTFIT,Women,6,"XS,M","S,L,XL",89,https://www.bloomingdales.com/shop/product/cor-camo-sports-bra-leggings?ID=3537973,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/10632157_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4091753,Cutout Sports Bra & Bike Shorts,Solid & Striped,OUTFIT,Women,6,"S,M,L",P,78,https://www.bloomingdales.com/shop/product/solid-striped-cutout-sports-bra-bike-shorts?ID=4091753,"https://images.bloomingdalesassets.com/is/image/BLM/products/2/optimized/11600552_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3712779,Sports Bra & Cropped Leggings,Urban Savage,OUTFIT,Women,6,"0,1/2,5/6,7/8",3/4,85,https://www.bloomingdales.com/shop/product/urban-savage-sports-bra-cropped-leggings?ID=3712779,"https://images.bloomingdalesassets.com/is/image/BLM/products/3/optimized/10927433_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3550336,Scalloped Trim Sports Bra & Compression Leggings,Urban Savage,OUTFIT,Women,6,"XS,S","M,L,XL",90,https://www.bloomingdales.com/shop/product/urban-savage-scalloped-trim-sports-bra-compression-leggings?ID=3550336,"https://images.bloomingdalesassets.com/is/image/BLM/products/2/optimized/10662022_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3536935,Leopard Print Cropped Top & Leggings,Urban Savage,OUTFIT,Women,6,"0,1/2,3/4,5/6",7/8,90,https://www.bloomingdales.com/shop/product/urban-savage-leopard-print-cropped-top-leggings?ID=3536935,"https://images.bloomingdalesassets.com/is/image/BLM/products/1/optimized/10629801_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3967845,One Shoulder Ribbed Sports Bra & Ribbed Leggings - 100% Exclusive,AQUA,OUTFIT,Women,6,"XS,S,M,L,XL",,48,https://www.bloomingdales.com/shop/product/aqua-athletic-one-shoulder-ribbed-sports-bra-ribbed-leggings-100-exclusive?ID=3967845,"https://images.bloomingdalesassets.com/is/image/BLM/products/8/optimized/11358248_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3984402,Blackbird Tie Dyed Distressed Sweatshirt,n:philanthropy,SWEATSHIRTS,Women,6,"XS,S","M,L,XL",188,https://www.bloomingdales.com/shop/product/nphilanthropy-blackbird-tie-dyed-distressed-sweatshirt?ID=3984402,"https://images.bloomingdalesassets.com/is/image/BLM/products/0/optimized/11442810_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4024378,Supersoft Sporty Sweatpants,Monrow,PANTS,Women,6,"XS,S,M,L,XL",,153,https://www.bloomingdales.com/shop/product/monrow-supersoft-sporty-sweatpants?ID=4024378,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/11483926_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3984404,Tie Dyed Distressed Shorts,n:philanthropy,SHORTS,Women,6,"XS,S,M,L,XS,S,M,L",,138,https://www.bloomingdales.com/shop/product/nphilanthropy-tie-dyed-distressed-shorts?ID=3984404,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/11442826_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4024096,Mini Printed Biker Shorts,Monrow,SHORTS,Women,6,"XS,S,M,L,S","XS,M,L",112,https://www.bloomingdales.com/shop/product/monrow-mini-printed-biker-shorts?ID=4024096,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/11483956_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3974330,Striped Jogger Pants,Norma Kamali,PANTS,Women,6,No sizes,No sizes,165,https://www.bloomingdales.com/shop/product/norma-kamali-striped-jogger-pants?ID=3974330,"https://images.bloomingdalesassets.com/is/image/BLM/products/6/optimized/11412636_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3974328,Turtleneck Zip Up Jacket ,Norma Kamali,JACKET,Women,6,No sizes,No sizes,195,https://www.bloomingdales.com/shop/product/norma-kamali-turtleneck-zip-up-jacket?ID=3974328,"https://images.bloomingdalesassets.com/is/image/BLM/products/4/optimized/11412634_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4024095,Mini Printed Cutoff Sweatshirt,Monrow,SWEATSHIRTS,Women,6,No sizes,No sizes,135,https://www.bloomingdales.com/shop/product/monrow-mini-printed-cutoff-sweatshirt?ID=4024095,"https://images.bloomingdalesassets.com/is/image/BLM/products/5/optimized/11483915_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
4024100,Mesh Fitted Tee,Monrow,TEES,Women,6,No sizes,No sizes,90,https://www.bloomingdales.com/shop/product/monrow-mesh-fitted-tee?ID=4024100,"https://images.bloomingdalesassets.com/is/image/BLM/products/2/optimized/11483952_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3976477,Leopard Print Windbreaker,PAM & GELA,JACKET,Women,6,No sizes,No sizes,265,https://www.bloomingdales.com/shop/product/pam-gela-leopard-print-windbreaker?ID=3976477,"https://images.bloomingdalesassets.com/is/image/BLM/products/2/optimized/11392732_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
3976485,Terry Gym Sweatpants,PAM & GELA,PANTS,Women,6,No sizes,No sizes,175,https://www.bloomingdales.com/shop/product/pam-gela-terry-gym-sweatpants?ID=3976485,"https://images.bloomingdalesassets.com/is/image/BLM/products/7/optimized/11392747_fpx.tif?$2014_BROWSE_FASHION$&fmt=webp&op_usm=0.7,1.0,0.5,0&resMode=sharp2&qlt=85,0&wid=312&hei=390"
